university,career,insription_date,first_name,last_name,gender,age,postal_code,location,email
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-02,HEATHER,WALKER,F,13.0,[8500],EL DIQUE,CHARLES32@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-02,KARL,REED,M,34.0,[2342],CAMPO EL MATACO,NWATKINS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-05,BONNIE,STEVENS,F,-21.0,"[2311, 6430]",ADOLFO ALSINA,COFFEYWILLIAM@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-07,TRACY,SCHAEFER,F,-1.0,[1828],BANFIELD,XBROWN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-08,JOHN,HENDRICKS,M,-29.0,"[4172, 3226, 5525]",BUENA VISTA,DONALD26@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-10,BETH,CAREY,F,44.0,[8316],BALSA SENILLOSA,KEITHOWENS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-11,PHILIP,ROBINSON,M,23.0,[3530],ALDEA FORESTAL,TYLERTURNER@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-12,MARY,GREEN,F,13.0,[2527],COLONIA SAN FRANCISCO,CHRISTINARICHARDSON@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-14,TERESA,NAVARRO,F,-45.0,[1664],TRUJUI,ANDREAGARDNER@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-16,COLLEEN,WARNER,F,28.0,[1607],VILLA ADELINA,GENEBYRD@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-21,MARIE,PARK,F,22.0,[3360],ARROYO FEDOR,JEFFGOMEZ@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-27,LOGAN,LAWRENCE,M,-39.0,[5743],LA ISABEL,HAMILTONSTEVEN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-28,REGINA,HUTCHINSON,F,-37.0,[6616],CASTILLA,SIMPSONMICHELLE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-30,DONALD,MERCER,M,-4.0,[6405],30 DE AGOSTO,RYAN73@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2020-12-30,MATTHEW,HENDERSON,M,51.0,[7108],COSTA DEL ESTE,SAMUELHODGE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2021-01-06,JENNIFER,CLARK,F,9.0,[2204],JESUS MARIA,JOHN42@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2021-01-12,JULIE,CARTER,F,2.0,[2806],LAS PALMAS,ANDREWAGNER@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2021-01-15,NATALIE,BAXTER,F,-37.0,"[6277, 8360]",BUENA ESPERANZA,FREDERICK05@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2021-01-20,STEPHEN,TAYLOR,M,14.0,[7511],BALNEARIO OCEANO,WENDYLONG@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2021-01-21,ANDREA,GOODMAN,F,8.0,[2761],ESTANCIA SANTA CATALINA,NICOLEMCKAY@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2021-01-26,DIANE,CLARK,F,-11.0,[9203],ALDEA ESCOLAR,YDUNCAN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2021-01-30,RACHAEL,DAVIDSON,F,-44.0,[5711],ANGELITA,MORRISJERRY@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PRODUCCIÓN_DE_BIOIMAGENES,2021-02-01,PAMELA,CLARK,F,10.0,[1618],RICARDO ROJAS,WILLIAM03@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-09-03,ADRIAN,NGUYEN,M,7.0,[5467],ACERILLOS,EMILY62@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-09-07,CAROLYN,WATSON,F,-35.0,[1651],SAN ANDRES,GRIFFINMATTHEW@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-09-09,TIMOTHY,THOMAS,M,47.0,[3453],IFRAN,AFISHER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-09-15,ANDREW,OSBORNE,M,33.0,[2307],ATALIVA,HMCCLAIN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-09-15,KIM,CARTER,F,2.0,[2453],CARLOS PELLEGRINI,JOSEPHGILL@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-09-24,BRENT,WEEKS,M,46.0,[5421],LA TRANCA,DEBBIEAYALA@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-09-27,CHRISTOPHER,MADDEN,M,-32.0,[5555],PUENTE DEL INCA,NICHOLASMONTGOMERY@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-09-28,ANDREW,SULLIVAN,M,42.0,[5715],ARBOL VERDE,KIMBERLYSCHNEIDER@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-09-30,DANIEL,COHEN,M,38.0,[2305],LEHMANN,FRANKSMITH@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-10-01,ERICA,NELSON,F,-19.0,"[4149, 6309]",ALPACHIRI,ANTHONY24@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-10-02,HEATHER,WILLIAMS,F,30.0,[4147],ALTO LAS LECHUZAS,CHERYLCHAN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-10-08,SHERI,QUINN,F,38.0,[7519],SAN MAYOL,DEREK21@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-10-11,BRIAN,HOWARD,M,-19.0,[3234],BONPLAND,SUE21@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-10-12,ANN,ALVAREZ,F,0.0,[7603],COMANDANTE NICANOR OTAMENDI,KHANLISA@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-10-21,JANE,MCBRIDE,F,-30.0,[3372],CATARATAS DEL IGUAZU,NATASHAGATES@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-10-21,SHAWN,SHEPPARD,M,44.0,[5713],BALDE AHUMADA,BRYAN94@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-10-24,MALLORY,MARTINEZ,F,-13.0,[7005],BARKER,DANA01@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-10-25,RONALD,WILLIAMS,M,38.0,[5519],ALTO DE LAS ARAÑAS,GERALDSANCHEZ@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-10-29,JODI,LAMBERT,F,-38.0,"[5381, 1661, 3432, 4622, 5835]",BELLA VISTA,FPAUL@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-10-31,JERRY,HORTON,M,-42.0,[3443],COLONIA MENDEZ BAR,TROY11@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-02,GAIL,PALMER,F,-27.0,[4709],SAN JOSE DE PIEDRA BLANCA,GLANE@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-03,CHAD,HOWELL,M,4.0,[3407],AGUAY,IPARSONS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-03,LISA,HENSON,F,44.0,[7167],CARILO,CYNTHIAHOWARD@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-05,JENNIFER,SANCHEZ,F,-19.0,[5325],ALPASINCHE,FOSTERGARY@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-12,ELIZABETH,LIU,F,1.0,[2751],ALMACEN CASTRO,PRESTONSCOTT@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-12,JULIA,BROOKS,F,7.0,[1770],ALDO BONZI,OLIVIASTEWART@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-12,PAM,TORRES,F,7.0,"[6269, 7408]",LA COLINA,DAVIDWALL@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-13,MARY,PORTER,F,43.0,[1919],BASE AERONAVAL PUNTA INDIO,RASMUSSENMARK@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-13,MATTHEW,TERRELL,M,31.0,[1648],RINCON DE MILBERG,ZIMMERMANAMANDA@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-16,MICHAEL,WEBB,M,-1.0,[6645],LA LIMPIA,BRITTNEY20@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-16,NICOLE,HALE,F,9.0,[6341],CHAPI TALO,KATHY93@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-18,BRIANNA,LUCAS,F,-18.0,[1676],SANTOS LUGARES,MIACASTILLO@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-25,CARLOS,SMITH,M,-26.0,[4723],ALIJILAN,MATTHEW57@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-25,DAVID,MCCOY,M,12.0,[5436],COLONIA ZAPATA,ALLENRONNIE@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-26,CHRISTIE,THOMAS,F,32.0,[2501],BERRETTA,DBROOKS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-11-27,COURTNEY,JONES,F,-33.0,[6433],ARTURO VATTEONE,MICHELLEFORD@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-12-05,JOHN,SMITH,M,-14.0,"[6309, 4149]",ALPACHIRI,TIMOTHY61@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-12-06,BLAKE,COOK,M,45.0,[8156],EL PERDIDO EST JOSE GUISASOLA,JACKSONAMY@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-12-07,CHRISTOPHER,COOKE,M,20.0,[5759],CALERA ARGENTINA,JAMIEBOYLE@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-12-07,DENISE,GILBERT,F,32.0,[5547],VILLA HIPODROMO,FREED@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-12-14,JASON,MOORE,M,-38.0,[6228],AGUAS BUENAS,JESSICA38@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-12-20,COURTNEY,MALONE,F,45.0,[2202],CERANA,JASONADAMS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-12-23,SUSAN,BROWN,F,15.0,[4513],ALTO CALILEGUA,DAVID34@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2020-12-28,ANTHONY,CLEMENTS,M,-36.0,[3705],10 DE MAYO,JOSEPHHALE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2021-01-01,LESLIE,GALLAGHER,F,-12.0,[5771],ALANICES,CHRISTINA46@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2021-01-09,ALEX,SIMPSON,M,1.0,[9023],BUEN PASTO,LEONARD70@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2021-01-11,HEIDI,WOOD,F,10.0,[5645],EL CENIZO,HOLSEN@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2021-01-12,DANIEL,CAMPBELL,M,13.0,[5343],LAVALLE,MARTIN19@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2021-01-14,KIMBERLY,GOLDEN,F,-7.0,[3220],ARROYO MANGANGA,JAMESBRADSHAW@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2021-01-18,GREGORY,ADAMS,M,48.0,[4616],BARCENA,AWILLIAMS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2021-01-20,CHELSEA,SMITH,F,13.0,[1766],TABLADA,NICOLEWALLACE@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2021-01-29,RANDY,ADKINS,M,39.0,[3313],ARROYO DEL MEDIO,MARGARETDELACRUZ@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_PSICOLOGÍA,2021-01-30,DANIEL,WHITE,M,-32.0,[1822],VALENTIN ALSINA,EHARRIS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-02,ANNA,WILLIAMS,F,23.0,[6645],LA LIMPIA,ELIZABETH50@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-02,HAILEY,LEE,F,8.0,[6244],BANDERALO,SEXTONREGINALD@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-02,MELANIE,CHAN,F,50.0,[5621],AGUA DE TORRE,HOOVERJAMES@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-17,ANTHONY,MILLER,M,39.0,"[5596, 6501]",12 DE OCTUBRE,EJENNINGS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-20,KELLY,TAYLOR,F,27.0,[2713],MANUEL OCAMPO,RANDALLWEBER@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-24,FRANCIS,GLOVER,M,-17.0,[6214],CASIMIRO GOMEZ,MOORESTEVEN@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-25,JAMES,BRADLEY,M,6.0,[1731],VILLARS,MATTHEW74@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-28,CHRISTINE,RUBIO,F,47.0,"[3190, 3216]",ARROYO HONDO,JASONROBINSON@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-09-29,JOHN,FLORES,M,5.0,[8353],AGUADA CHACAY CO,CHURCHMIGUEL@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-01,CHRISTOPHER,RUSSELL,M,-23.0,[6535],BELLOCQ,PATTERSONJEREMY@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-02,ANDREW,MULLINS,M,20.0,[3555],CAMPO HUBER,MILLERLUIS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-04,TONY,JOHNSON,M,-1.0,[2705],HARAS SAN JACINTO,GARCIAVINCENT@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-08,JAMES,MARTIN,M,38.0,[1931],PUNTA LARA,JANICE49@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-13,STEPHANIE,PETERS,F,-8.0,[8132],BALNEARIO CHAPALCO,STEPHENRIVERA@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-16,NICHOLAS,WOOD,M,-20.0,[9120],BAHIA CRACHER,LUCASDOUGLAS@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-19,JAMES,PETERSON,M,9.0,"[2826, 3117]",ALDEA SAN ANTONIO,CPETERSON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-19,RAYMOND,LEWIS,M,-21.0,[8318],CHALLACO,MICHAELROBBINS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-24,DANIELLE,RODRIGUEZ,F,49.0,[5419],BAÑOS DE LA LAJA,WALKERDANA@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-25,AARON,RIOS,M,-36.0,[2107],ALVAREZ,CHAVEZAMANDA@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-25,DAVID,POPE,M,8.0,[7543],LA PRIMAVERA,CHALL@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-10-31,APRIL,DAVIS,F,13.0,[6559],RECALDE,JOHNSONMELISSA@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-11-02,KATHERINE,ANDERSON,F,-12.0,[5442],AMBAS PUNTILLAS,OTHOMPSON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-11-06,MALIK,SHEPHERD,M,11.0,[6315],COLONIA BARON,CAROL37@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-11-17,BRIANNA,BLACKWELL,F,-2.0,[2187],ARTEAGA,JAMESBENNETT@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-11-17,JEFFREY,QUINN,M,16.0,[6424],BERUTI,EMARTINEZ@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-11-20,CINDY,TORRES,F,4.0,[5266],CHICHAGASTA,BENSONJAMES@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-11-26,LINDSAY,OBRIEN,F,33.0,"[4750, 5383, 4724, 4119, 5275]",AGUA COLORADA,IFARRELL@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-11-27,TIMOTHY,ANDERSON,M,15.0,[5609],ARISTIDES VILLANUEVA,KINGWENDY@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-11-28,AMANDA,COX,F,-3.0,[2761],ESTANCIA SANTA CATALINA,VCAMPBELL@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-11-29,KATHERINE,RODRIGUEZ,F,31.0,[1895],ARTURO SEGUI,DEBORAH45@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-11-29,THERESA,HUDSON,F,-23.0,[5612],VALLE DE LAS LEÑAS,BONILLAMICHAEL@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-11-30,BRADLEY,WRIGHT,M,22.0,[5531],BARRIO FERRI,PAULA34@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-04,DEBORAH,LEE,F,40.0,[4601],CORRAL DE PIEDRAS,CFISHER@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-06,TERESA,HARDY,F,3.0,"[5751, 4740]",AGUA SALADA,STEWARTSTACEY@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-07,JENNIFER,TAYLOR,F,-22.0,[3425],COSTA GRANDE,ROSERICHARD@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-11,MIKE,SHARP,M,-32.0,[7307],CROTTO,ZHOOPER@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-16,DAVID,OLIVER,M,-1.0,[2508],ARMSTRONG,PENNINGTONJASON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-17,NICHOLAS,LAWRENCE,M,13.0,[6335],GRACIARENA,XJOHNSON@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-17,VERONICA,MILLER,F,32.0,[5551],ESTACION USPALLATA,BRIANWILLIAMS@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-19,MICHAEL,LEWIS,M,52.0,[1806],TRISTAN SUAREZ,WILLIAMSMATTHEW@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-20,SARAH,SIMON,F,-29.0,[2324],COLONIA TACURALES,KEVIN81@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-21,CHRISTINE,ARCHER,F,36.0,[2611],ESTACION CHRISTOPHERSEN,RCOLEMAN@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-21,MARIAH,GRIFFITH,F,-41.0,"[4149, 6309]",ALPACHIRI,ROBERTBERG@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-21,SUSAN,WILCOX,F,29.0,[2747],CORONEL ISLEÑOS,ALEXANDER72@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-24,AARON,SOTO,M,-19.0,[3281],CALERA,KRISTIRICHARDSON@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-24,BRADLEY,BARNES,M,14.0,[2933],COLONIA VELEZ,LOVEVICTOR@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-24,TRAVIS,MEADOWS,M,13.0,[1905],JOSE FERRARI,YCAMACHO@HOTMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-25,BOBBY,MOORE,M,-23.0,[8309],CENTENARIO,JAMESGREGORY@GMAIL.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-25,KAYLA,WEBB,F,27.0,[6632],BENITEZ,JOCELYN85@YAHOO.COM
UNIVERSIDAD_DEL_SALVADOR,LICENCIATURA_EN_RELACIONES_DEL_TRABAJO_,2020-12-31,RODNEY,GARCIA,M,3.0,[5881],CAÑADA LA NEGRA,KATIE74@GMAIL.COM
